Citroen,C-Elysee,Citroen C-Elysee,https://cars.av.by/citroen/c-elysee/16288883,2013,с пробегом,170000,бензин,1600,серый,седан,Автомат,Передний,7 500
Citroen,C-Elysee,Citroen C-Elysee,https://cars.av.by/citroen/c-elysee/16581585,2013,с пробегом,160000,бензин (пропан-бутан),1600,серебристый,седан,Механика,Передний,6 500
Citroen,C-Elysee,Citroen C-Elysee,https://cars.av.by/citroen/c-elysee/16573525,2014,с пробегом,113900,бензин,1200,серый,седан,Автомат,Передний,7 200
Citroen,C-Elysee,Citroen C-Elysee Exclusive,https://cars.av.by/citroen/c-elysee/16549368,2013,с пробегом,231500,бензин,1600,белый,седан,Автомат,Передний,5 300
Citroen,C-Elysee,Citroen C-Elysee,https://cars.av.by/citroen/c-elysee/16512141,2015,с пробегом,90000,бензин,1600,серебристый,седан,Механика,Передний,8 300
Citroen,C-Elysee,Citroen C-Elysee,https://cars.av.by/citroen/c-elysee/16532023,2013,с пробегом,160000,бензин,1200,белый,седан,Механика,Передний,6 500
Citroen,C-Elysee,Citroen C-Elysee,https://cars.av.by/citroen/c-elysee/16531531,2015,с пробегом,55000,бензин,1600,другой,седан,Автомат,Передний,10 000
Citroen,C-Elysee,Citroen C-Elysee,https://cars.av.by/citroen/c-elysee/16360849,2014,с пробегом,145000,бензин,1200,белый,седан,Механика,Передний,6 500
Citroen,C1,Citroen C1 I (рестайлинг),https://cars.av.by/citroen/c1/16472928,2010,с пробегом,90000,бензин,1000,белый,хэтчбек 3 дв.,Механика,Передний,3 900
Citroen,C1,Citroen C1 I (рестайлинг),https://cars.av.by/citroen/c1/16563417,2009,с пробегом,119000,бензин,999,зеленый,хэтчбек 5 дв.,Автомат,Передний,4 850
Citroen,C1,Citroen C1 I (рестайлинг) 1.0 i 68,https://cars.av.by/citroen/c1/16579579,2009,с пробегом,90150,бензин,998,красный,хэтчбек 3 дв.,Механика,Передний,4 800
Citroen,C1,Citroen C1 I (рестайлинг),https://cars.av.by/citroen/c1/16245552,2009,с пробегом,95000,бензин,1000,серый,хэтчбек 5 дв.,Механика,Передний,4 600
Citroen,C1,Citroen C1 I (рестайлинг),https://cars.av.by/citroen/c1/16539879,2010,с пробегом,75000,бензин,1000,белый,хэтчбек 3 дв.,Автомат,Передний,4 700
Citroen,C1,Citroen C1 I (рестайлинг),https://cars.av.by/citroen/c1/16521355,2010,с пробегом,130000,бензин,1000,черный,хэтчбек 5 дв.,Механика,Передний,4 690
Citroen,C1,Citroen C1 I (рестайлинг),https://cars.av.by/citroen/c1/16585233,2008,с пробегом,150000,бензин,1000,черный,хэтчбек 5 дв.,Механика,Передний,4 200
Citroen,C1,Citroen C1 I (рестайлинг),https://cars.av.by/citroen/c1/16582961,2011,с пробегом,119000,бензин,1000,красный,хэтчбек 3 дв.,Механика,Передний,3 999
Citroen,C1,Citroen C1 I,https://cars.av.by/citroen/c1/16448051,2006,с пробегом,145,бензин,998,серый,хэтчбек 5 дв.,Механика,Передний,3 200
Citroen,C1,Citroen C1 I (рестайлинг),https://cars.av.by/citroen/c1/16511072,2010,с пробегом,107000,бензин,1000,белый,хэтчбек 5 дв.,Механика,Передний,4 500
Citroen,C1,Citroen C1 I,https://cars.av.by/citroen/c1/16353743,2005,с пробегом,192000,бензин,1000,синий,хэтчбек 5 дв.,Механика,Передний,3 200
Citroen,C1,Citroen C1 I (рестайлинг),https://cars.av.by/citroen/c1/16191338,2009,с пробегом,109000,бензин,1000,красный,хэтчбек 5 дв.,Механика,Передний,3 800
Citroen,C1,Citroen C1 I (рестайлинг),https://cars.av.by/citroen/c1/16428387,2009,с пробегом,171000,дизель,1400,белый,хэтчбек 5 дв.,Механика,Передний,4 050
Citroen,C15,Citroen C15,https://cars.av.by/citroen/c15/16583772,2010,с пробегом,177000,дизель,1600,серебристый,седан,Механика,Передний,10 000
Citroen,C15,Citroen C15,https://cars.av.by/citroen/c15/14626517,1985,с пробегом,100000,бензин,1100,синий,легковой фургон,Механика,Передний,1 050
Citroen,C2,Citroen C2 I,https://cars.av.by/citroen/c2/16453335,2003,с пробегом,158000,бензин,1400,черный,хэтчбек 3 дв.,Автомат,Передний,3 500
Citroen,C2,Citroen C2 I (рестайлинг),https://cars.av.by/citroen/c2/16594656,2009,с пробегом,246000,бензин,1400,черный,хэтчбек 3 дв.,Механика,3 700
Citroen,C2,Citroen C2 I,https://cars.av.by/citroen/c2/16589501,2003,с пробегом,240000,бензин,1400,серебристый,хэтчбек 3 дв.,Механика,Передний,3 400
Citroen,C2,Citroen C2 I,https://cars.av.by/citroen/c2/16586469,2004,с пробегом,162500,бензин,1600,черный,хэтчбек 3 дв.,Автомат,Передний,3 750
